Corp Num,企業名,都道府県,市内,Homepage,ステータス,上場,電話番号,郵便番号,住所,従業員数,設立年月日,事業内容
3240001001037,株式会社ウィンシステムズ,広島県,広島市西区,https://www.winsystemz.ne.jp,,未上場,082-279-9031,7330833,広島県広島市西区商工センター６丁目６番２４号,38,1987-04,ネットワークインフラ設置事業、顧客情報管理システム開発事業
6240001011388,株式会社ミックス,広島県,広島市中区,http://www.mix-net.co.jp,,未上場,082-292-3652,7300802,広島県広島市中区本川町２丁目６番３号,13,1989-01,イベントプランニング事業、イベント企画・運営事業、ネットワークインフラ設置事業、ビデオプロダクション事業、データ管理システム構築事業、コンピュータグラフィック制作事業、グラフィックデザイン事業
1240001015187,株式会社パーソナルシステム,広島県,広島市中区,https://www.psys.co.jp,,未上場,082-546-2077,7300031,広島県広島市中区紙屋町１丁目５番１１号,19,1990-06,販売管理ソフトウェア開発事業、在庫管理プログラム開発事業、金融機関用システム開発事業、会計ソフトウェア開発事業、学校や教育機関向けのシステム開発事業、会計ソフトウェア販売事業、公共部門向けシステム開発事業、建設業界向けソフトウェアソリューション開発事業
8240001014389,株式会社ビットスコープ,広島県,広島市安佐南区,http://www.bitscope.co.jp,,未上場,082-555-3490,7313168,広島県広島市安佐南区伴南１丁目１番１－３０３号,1,1999-09,ネットショップ構築事業、ウェブサイトのコンサルティング事業、サーバー管理・運用事業
9240001027043,株式会社コトブキソリューション,広島県,呉市,https://www.ksol.jp,,未上場,0823-21-4956,7370046,広島県呉市中通２丁目６番６号,167,2004-02-01,ネットワークインフラ設置事業、ウェブアプリケーション開発事業、システムインテグレーション事業、ソフトウェア流通事業、データ管理システム構築事業
1240001002227,株式会社カンドウコーポレーション,広島県,広島市西区,https://can-do.co.jp,,未上場,082-509-3322,7330003,広島県広島市西区三篠町３丁目６番５号,9,1991-02,チラシ・パンフレット作成事業、広告物デザイン制作事業、ロゴ制作事業、商品パッケージングデザイン事業、データ解析事業、印刷物デザイン業務
4240001029993,株式会社エンテック,広島県,福山市,http://entec-inc.co.jp/index.html,,未上場,084-921-7844,7200825,広島県福山市沖野上町４丁目４番２３号岩部ビル２階,11,1989-02,制御システムエンジニアリング事業、データベース開発事業、製造工程管理システム開発事業、制御システム流通販売事業、計測システム開発事業
3012401015291,シー・ディー・エル株式会社,広島県,広島市中区,http://www.cdl-net.com,,未上場,082-502-3763,7300051,広島県広島市中区大手町２丁目１１番２号グランドビル大手町９階,22,2000-12,データ解析事業、出勤管理ソフトウェア開発事業、ビジネス向けソフトウェア開発事業、製造工程管理システム開発事業
4240001004583,新川電機株式会社,広島県,広島市中区,http://www.shinkawa.co.jp,,未上場,082-247-4211,7300029,広島県広島市中区三川町１０番９号,713,1951-11-02,計測器販売卸売事業、測定器製造事業、制御装置工事事業
9240001018579,株式会社シングシステムズ,広島県,広島市安佐南区,https://www.singsys.jp/index.html,,未上場,082-238-7810,7310135,広島県広島市安佐南区長束１丁目１６番１１号,4,1972-05,液晶ディスプレイ製造事業
2240001033196,株式会社ソフトパワー,広島県,福山市,,,未上場,084-945-8001,7210963,広島県福山市南手城町２丁目１７番１号,0,,ネットショップ構築事業、ソフトウェア流通事業、システムマネジメント事業、データ管理システム構築事業、オンラインショップ運営システム事業、データベースソフトウェア販売事業
2240002026901,株式会社メイプルソフト,広島県,広島市西区,http://www.maple-soft.co.jp/index.htm,,未上場,082-532-0205,7330002,広島県広島市西区楠木町１丁目１０番１７号ＭＫフラット１Ｆ,21,2003,検索エンジン最適化対策事業、販売管理ソフトウェア開発事業、在庫管理プログラム開発事業、金融機関用システム開発事業、技術者派遣事業、経営管理システム開発・提供事業、製造工程管理システム開発事業、電子メール配信システム開発事業、自動制御システム開発事業、福祉分野向けのシステム開発事業
1250001000601,山口システム通信株式会社,山口県,山口市,http://yama-sys.co.jp,,未上場,083-922-1515,7530814,山口県山口市吉敷下東１丁目３番２４号,9,1961-09,ネットワークインフラ設置事業、セキュリティシステム設置工事事業、LAN設置工事事業、セキュリティ機器販売事業
4240001017230,株式会社フジコンシステム,広島県,広島市安芸区,https://fujicon-sys.com/?page_id=86,,未上場,082-888-9500,7360086,広島県広島市安芸区矢野南３丁目３０番１６号,3,2004,在庫管理プログラム開発事業、組み込みシステム開発事業、地図情報アプリケーション開発事業
6250001006651,株式会社テレトピア,山口県,下関市,http://www.teltopia.jp,,未上場,083-227-4204,7510875,山口県下関市秋根本町２丁目１０番１０号２階,96,1998-04,ネットワークアプリケーション開発事業
5480001010037,株式会社すだっち阿南,徳島県,阿南市,https://makemake-anan.com,,未上場,0884-49-3899,7740030,徳島県阿南市富岡町今福寺４２番地１,,2017-06-07,イベントプランニング事業、地方創生事業
1470002017820,株式会社USAGI,香川県,高松市,http://www.usagi.co.jp,,未上場,087-870-2080,7600018,香川県高松市天神前１０番５号高松セントラルスカイビルディング６階,1,1995,電子メール配信システム開発事業
2470001004281,株式会社アポロシステム,香川県,高松市,http://www.apollosystem.co.jp/index.html,,未上場,0120-878-721,7600034,香川県高松市内町２番１５号,50,1984-10-01,顧客情報管理システム開発事業、在庫管理プログラム開発事業、人事管理ソフトウェア開発事業
5470001002992,株式会社トスバックシステムズ,香川県,高松市,http://www.tosbac-systems.co.jp,,未上場,087-851-5357,7600066,香川県高松市福岡町４丁目５番１号,117,1981-04-13,販売管理ソフトウェア開発事業、製造工程管理システム開発事業
5470001010814,アール・アイ・ビー株式会社,香川県,観音寺市,http://www.rib.co.jp,,未上場,0875-82-7555,7680070,香川県観音寺市南町５丁目４番７５号,1,2007-03,ネットワークインフラ設置事業
8470001004747,株式会社ミッタシステム,香川県,高松市,http://mitta-sys.jp,,未上場,087-851-1200,7600029,香川県高松市丸亀町１０番地３,1,2002-07,ネットワークアプリケーション開発事業、セキュリティシステム開発事業、GISソフトウェア開発事業
4500001002800,株式会社電脳企画,愛媛県,松山市,https://www.dpc-net.co.jp/index.html,,未上場,089-958-0849,7900923,愛媛県松山市北久米町１１２１番地,21,1996-04,技術者派遣事業、電子回路開発事業、電子部品製造加工事業、電子回路基板製造事業、ソーラーシステム開発事業、電子基板卸売事業
3500001000433,株式会社伊予エンジニアリング,愛媛県,松山市,http://www.iyoeng.co.jp/index.html,,未上場,089-915-1414,7900801,愛媛県松山市歩行町１丁目１０番地１３,19,1982-11,金融機関用システム開発事業、GISソフトウェア開発事業、位置情報テクノロジー開発事業
3500001001555,興安計装株式会社,愛媛県,松山市,https://www.koan.co.jp/index.html,,未上場,089-972-2627,7918042,愛媛県松山市南吉田町２７９８番地２２,199,1960-11-01,品質管理サービス事業、セキュリティシステム開発事業、セキュリティシステムソフトウェア開発事業、セキュリティモニタリング事業
9500002017149,有限会社プロリーズ,愛媛県,新居浜市,,,未上場,0897-41-0345,7920822,愛媛県新居浜市寿町３番４２号,0,2004-07,営業支援ソフトウェアの開発事業
1490001004272,株式会社東洋ビジネスソリューションズ,高知県,高知市,http://www.toyobizsol.co.jp/index.html,,未上場,088-831-4141,7808006,高知県高知市萩町２丁目２番２５号,35,2009-02,ネットワークインフラ設置事業、顧客情報管理システム開発事業、運行管理システム開発事業、製造システム開発事業
6490002011981,有限会社ボク工事コンサルタント,高知県,南国市,http://www.boku.co.jp/index.htm,,未上場,088-880-2812,7830043,高知県南国市岡豊町小蓮４２６番地,2,,測量事業、建設プロジェクトマネジメント事業、コンピュータ販売事業、測量・設計業務、建設現場管理システム開発事業
7290001008874,株式会社テクニカルヒーロー,福岡県,福岡市中央区,https://www.hero-jp.com/index.html,,未上場,092-712-7431,8100004,福岡県福岡市中央区渡辺通２丁目８番２０号,3,1988-08,ウェブアプリケーション開発事業、デザイン制作事業、モバイルアプリケーション開発事業、Webマーケティング支援事業、基幹システム運用支援事業、ARコンテンツ開発事業
5290001014809,テレコール株式会社,福岡県,福岡市博多区,http://www.telcall.co.jp,,未上場,092-411-6077,8120888,福岡県福岡市博多区板付１丁目２番１８号,6,1975-03,ネットワークインフラ設置事業、電気設備メンテナンス事業、LAN設置工事事業、出勤管理ソフトウェア開発事業
7290001035613,西日本シティTT証券株式会社,福岡県,福岡市中央区,https://www.nctt.co.jp,,未上場,092-707-3000,8100001,福岡県福岡市中央区天神１丁目１０番２０号,77,2010-05,研修セミナー事業、保険アドバイザリー事業、終身保障保険販売事業、投資信託マネジメント事業
5290001026647,株式会社日本ノベルティ,福岡県,福岡市博多区,http://www.jnovelty.co.jp,,未上場,092-283-1100,8120038,福岡県福岡市博多区祇園町２番１号シティ１７ビル９階,48,2004-03-01,ネットショップ構築事業、顧客情報管理システム開発事業、モバイルアプリケーション開発事業、営業活動支援システム開発事業、データベース開発事業
7290801002606,TOTOインフォム株式会社,福岡県,北九州市小倉北区,http://infom.toto-group.jp,,未上場,093-952-3366,8020076,福岡県北九州市小倉北区中島２丁目１番１号,159,1991-04,販売管理ソフトウェア開発事業、顧客情報管理システム開発事業、物流システムの開発事業、会計ソフトウェア開発事業、給与計算システム開発事業、クラウドアプリケーション開発事業、経営管理システム開発・提供事業、コンピュータ支援設計・製造ソフトウェア開発事業、製造工程管理システム開発事業
4290002027331,有限会社バーチャルテクノロジー,福岡県,福岡市早良区,http://reflexworks.jp,,未上場,03-3451-4179,8140033,福岡県福岡市早良区有田８丁目１８番８－１０５号,4,2003-06,ウェブアプリケーション開発事業、データベース開発事業、情報管理ソフトウェア開発事業、検索エンジン開発事業、ドキュメント管理システム開発事業
6290801009445,ミシマ・オーエー・システム株式会社,福岡県,北九州市八幡東区,http://www.mishimaoa.co.jp,,未上場,093-681-3681,8050002,福岡県北九州市八幡東区枝光２丁目１番１５号,38,1989-07,LAN設置工事事業、制御システムエンジニアリング事業、オフィス機器卸売事業、事務用家具卸売事業、製造工程管理システム開発事業
8290001058431,株式会社キャッチアップ,福岡県,福岡市中央区,https://catchup.co.jp,,未上場,092-791-5508,8100041,福岡県福岡市中央区大名２丁目１１番２５号４階,23,2012-01-01,ウェブアプリケーション開発事業、ネットショップ構築事業、情報管理ソフトウェア開発事業
3290003005114,加勢屋工房合同会社,福岡県,福岡市中央区,https://www.ksy.jpn.com,廃業や倒産している企業（合併による解散なども含む）です。,未上場,080-1746-2199,8100073,福岡県福岡市中央区舞鶴２丁目８番２２号昭和ビル２０５,,2014-06,ウェブアプリケーション開発事業
5120001166708,株式会社ジェイシーシー,福岡県,福岡市中央区,http://www.jcc-jp.jp,,未上場,092-731-8020,8100004,福岡県福岡市中央区渡辺通１丁目１番１号,13,2014-10,コンピュータ支援設計事業、在庫管理プログラム開発事業、事務職種の人材派遣事業、データ解析事業、技術者派遣事業、製造工程管理システム開発事業
5290801006352,株式会社ケア・フォー,福岡県,北九州市小倉北区,http://www.care4.co.jp,,未上場,093-952-0735,8020071,福岡県北九州市小倉北区黄金１丁目６番１１号アルファービル２階,81,2003-01,医療システム開発事業、情報管理ソフトウェア開発事業、情報管理ソフトウェア販売事業
9290001028879,フューチャーネット株式会社,福岡県,福岡市中央区,http://www.future-n.co.jp/index.html,,未上場,092-714-0002,8100022,福岡県福岡市中央区薬院３丁目３－３１,40,2007-03-19,販売管理ソフトウェア開発事業、顧客情報管理システム開発事業
2290001080259,メドメイン株式会社,福岡県,福岡市中央区,https://www.medmain.com,,未上場,,8100042,福岡県福岡市中央区赤坂２丁目４番５号,16,2018-01-18,ソフトウェア流通事業、クラウドコンピューティングサービス事業、医療システム開発事業、クラウドアプリケーション開発事業、画像処理システム開発業、医療技術製品販売事業
2290001031476,株式会社ぽてすと,福岡県,久留米市,https://potest.co.jp/index.html,,未上場,092-405-1255,8300073,福岡県久留米市大善寺町宮本３６１－２,1,2008-03,ウェブアプリケーション開発事業、メディアコンテンツ制作事業、モバイルアプリケーション開発事業、キャラクターデザイン事業
2290001023795,株式会社エム・ワン・エンタープライズ,福岡県,福岡市博多区,http://www.emuwani.co.jp/index.htm,,未上場,092-263-0069,8120020,福岡県福岡市博多区対馬小路１３番２６号,24,2004-03,企業内トレーニングアウトソーシング事業、給与計算システム開発事業、人事管理ソフトウェア開発事業、商取引事業、ビジネス向けソフトウェア開発事業
5290001027125,SS開発株式会社,福岡県,行橋市,http://sskaihatsu.jp/index.html,,未上場,,8240001,福岡県行橋市行事７丁目１８番６号,1,2006-08,ウェブアプリケーション開発事業、システムアドバイザリー事業、ハードウェア製品開発事業
3290801021626,株式会社Next・Innovation,福岡県,北九州市八幡西区,http://jp-nextinnovation.com,,未上場,093-645-0609,8070821,福岡県北九州市八幡西区陣原３丁目２３番９号,2,2015-06,制御システムエンジニアリング事業、電気機器販売事業、制御システム流通販売事業
2300002002375,エィチ・エス・ティ有限会社,佐賀県,佐賀市,,,未上場,0952-32-4630,8490928,佐賀県佐賀市若楠１丁目２番１号,3,2001-,パソコンメンテナンス事業、パソコン保守サービス事業
1330001023668,株式会社AiCT,熊本県,熊本市東区,https://aict.co.jp,,未上場,096-285-1147,8618010,熊本県熊本市東区上南部２丁目１番１００号,1,2017-01-26,ウェブアプリケーション開発事業
3330002003304,有限会社熊本オフィスサービス,熊本県,熊本市北区,http://kumamoto-office-service.com,,未上場,096-339-3982,8618083,熊本県熊本市北区楡木２丁目３番６号,3,1983,監視カメラ取り付け事業、パソコンメンテナンス事業、コンピューターおよびネットワークサポート事業、オフィス用品リース業、電子機器修繕事業
1330001006301,フロンティア株式会社,熊本県,熊本市南区,http://www.frontier-pc.co.jp/index.html,,未上場,096-379-9801,8614109,熊本県熊本市南区日吉１丁目４番１０号,14,,販売管理ソフトウェア開発事業、顧客情報管理システム開発事業、CRMシステム販売卸売事業
7320001004382,株式会社SCP.SOFT,大分県,大分市,https://www.scp-soft.co.jp/index.html,,未上場,097-568-0221,8700953,大分県大分市下郡東１丁目６番３０号,43,2002-08,ウェブアプリケーション開発事業、会計ソフトウェア開発事業、システムアドバイザリー事業、会計ソフトウェア販売事業
7320001005091,サンエポック株式会社,大分県,大分市,http://www.sunepoch.co.jp,,未上場,097-552-5167,8700901,大分県大分市西新地２丁目６番３９号,8,1995,在庫管理プログラム開発事業、自動車産業向けソフトウェア開発事業
5320001005548,株式会社リンクソリューション,大分県,大分市,http://www.link-sol.co.jp/node,,未上場,097-547-8580,8700849,大分県大分市賀来南１丁目４－５５,3,2009-06,ネットワークインフラ設置事業、LAN設置工事事業、コンピューターおよびネットワークサポート事業
8320001003177,株式会社日本ツール研究所,大分県,大分市,http://www.jtool.co.jp,,未上場,097-573-5725,8700100,大分県大分市大字奥田字村内１９番地の１,1,1998-05,販売管理ソフトウェア開発事業、在庫管理プログラム開発事業、企業向けシステム開発事業、製造プロセス管理システム開発事業
6320001004268,エスアンドエス株式会社,大分県,大分市,http://www1.bbiq.jp/sands/4CompanyInfo.html,,未上場,097-544-8840,8700844,大分県大分市大字古国府１０１５番地の１,12,2006-06,販売管理ソフトウェア開発事業、経営管理システム開発・提供事業、製造工程管理システム開発事業、製造プロセス管理システム開発事業
7120001119993,シフトプラス株式会社,宮崎県,都城市,https://www.shiftplus.co.jp,,未上場,06-6441-1155,8850078,宮崎県都城市宮丸町３０７０番地１,939,2006-12-01,ネットショップ構築事業、検索エンジン開発事業
8350002002555,有限会社ゼロ・スタッフ,宮崎県,宮崎市,http://www.zero-staff.co.jp,,未上場,0985-38-5091,8800855,宮崎県宮崎市田代町８８番地１田代セントラル２階,5,1995-06,イベントプランニング事業、チラシ・パンフレット作成事業、デザイン制作事業、広告物デザイン制作事業、ポスターデザイン制作事業、ロゴ制作事業、サイン・グラフィックデザイン事業、テレビ広告制作事業、陳列デザイン事業、経営コンサルティング事業
9340002010236,有限会社吉野通信,鹿児島県,鹿児島市,http://yoshino-comm.jp/index.html,,未上場,099-243-8084,8920871,鹿児島県鹿児島市吉野町４８２２番地７,18,,ネットワークインフラ設置事業、防火設備工事事業、セキュリティシステム設置工事事業、LAN設置工事事業、アンテナ施工事業、監視カメラ取り付け事業、テレビアンテナ施工事業
3340001000623,パステムソリューションズ株式会社,鹿児島県,鹿児島市,http://www.necps.jp,,未上場,099-223-8261,8920836,鹿児島県鹿児島市錦江町９番２５号,87,1989-08-01,ネットワークインフラ設置事業、システムインテグレーション事業、金融機関用システム開発事業、会計ソフトウェア開発事業、医療施設用システム開発事業、公共機関向けシステム開発事業、製造プロセス管理システム開発事業、公共部門向けシステム開発事業
4340001001587,株式会社ケンブリアランゲージサービス,鹿児島県,鹿児島市,http://www.cambria.jp,,未上場,099-248-9332,8920871,鹿児島県鹿児島市吉野町３５０６－１３３,1,1983,システムインテグレーション事業、建設コスト計算システム開発事業
9340001001442,株式会社九州電算,鹿児島県,鹿児島市,http://www.kdnet.co.jp/index.html,,未上場,099-258-3889,8900046,鹿児島県鹿児島市西田２丁目１６番１６号,50,1977-02,オフィス機器卸売事業、ソフトウェア販売卸売事業
9340001018040,株式会社シーエスエス,鹿児島県,鹿児島市,https://css2014.jp/index.html,,未上場,099-813-0707,8900047,鹿児島県鹿児島市常盤２丁目６番７号－１Ｆ,9,2014-12,ネットワークインフラ設置事業、サーバー管理・運用事業、通信ネットワーク開発事業、ネットワークアプリケーション開発事業、人事管理ソフトウェア開発事業
